timestamp,price,volume
2025-03-30 10:04:41.618,1843.1835332673847,11568272756.70263
2025-03-30 11:04:38.751,1830.2714898114887,11465900385.111961
2025-03-30 12:04:42.203,1832.6096691634766,10306186641.896446
2025-03-30 13:04:44.186,1833.0178744959596,9986674509.65866
2025-03-30 14:04:38.832,1807.9084529728552,10421924172.021128
2025-03-30 15:03:33.773,1812.8649912908302,10916293739.241457
2025-03-30 16:09:30.941,1812.057091246189,10675173261.135702
2025-03-30 17:04:43.938,1794.8731532409388,10371237297.971718
2025-03-30 18:09:25.046,1807.8305476943187,9825219389.847681
2025-03-30 19:02:02.172,1823.9102002661514,9660117497.04737
2025-03-30 20:03:44.742,1814.2229808262905,9016441144.678528
2025-03-30 21:04:44.068,1815.0931125882846,9249663822.868916
2025-03-30 22:04:50.207,1805.4741939107487,9345435774.425116
2025-03-30 23:04:48.323,1806.1353660316297,10310786810.43343
2025-03-31 00:04:30.003,1806.549195782867,9984323384.542078
2025-03-31 01:04:48.882,1786.8469587196232,10845462762.787258
2025-03-31 02:01:18.475,1810.7787117591386,11585588213.131233
2025-03-31 03:04:47.957,1813.6947661202169,11939872862.505196
2025-03-31 04:00:44.312,1797.685725100022,12204002311.723646
2025-03-31 05:04:50.933,1806.3007499835032,12317373840.698206
2025-03-31 06:01:52.779,1808.829431551825,12461030959.92534
2025-03-31 07:04:49.104,1802.004032183049,12618541953.665165
2025-03-31 08:03:32.591,1795.9093534864253,13046731414.702612
2025-03-31 09:04:48.709,1795.0320462816303,13514195751.311674
2025-03-31 10:00:18.343,1784.0721851268927,13910859221.790575
2025-03-31 11:04:43.218,1805.1492644430193,13012970569.540854
2025-03-31 12:04:35.380,1814.4742408396019,14923450866.464674
2025-03-31 13:04:57.826,1833.6318850217983,13317489462.755625
2025-03-31 14:04:58.865,1822.5056910345602,14529422849.429224
2025-03-31 15:09:30.827,1845.2920898176912,17004052524.873407
2025-03-31 16:04:45.637,1841.4463024769616,17538323258.680656
2025-03-31 17:04:32.305,1840.6165197524156,17522060862.883785
2025-03-31 18:00:35.388,1825.0118622151203,17554678796.183342
2025-03-31 19:09:39.370,1840.0980061348346,17553337310.011417
2025-03-31 20:04:44.000,1824.2319663241558,17672535381.521336
2025-03-31 21:04:41.165,1821.2997365098959,18003642190.534393
2025-03-31 22:04:29.314,1824.1361880403915,18000674706.676533
2025-03-31 23:04:46.805,1824.4551444947813,17074276056.876894
2025-04-01 00:02:05.425,1823.748753250691,17017463402.070908
2025-04-01 01:04:52.483,1828.7937567950373,16650757156.197474
2025-04-01 02:04:43.372,1826.27293443618,16318419245.891197
2025-04-01 03:04:48.430,1838.5256329510742,16196019290.469444
2025-04-01 04:04:36.457,1834.2436239032331,15779610265.979588
2025-04-01 05:04:36.396,1836.9475658584895,14286517631.095272
2025-04-01 06:04:44.409,1840.410719749149,15653276246.186247
2025-04-01 07:04:40.085,1859.1834266561373,13916745677.536001
2025-04-01 08:04:45.900,1853.8134219104445,15777593969.17371
2025-04-01 09:09:44.877,1888.3977229611698,16501984568.637934
2025-04-01 10:04:38.360,1885.1823277800468,16433529393.82516
2025-04-01 11:04:49.266,1875.8210972240836,16158598356.718887
2025-04-01 12:04:43.047,1860.4181515693992,16038360788.642208
2025-04-01 13:00:37.525,1862.6650501430781,15584612267.305645
2025-04-01 14:01:00.430,1873.606959991388,14984284523.896751
2025-04-01 15:04:58.228,1885.9218439767012,12911713273.467426
2025-04-01 16:04:54.442,1921.0572974239867,16228954483.660505
2025-04-01 17:04:43.305,1914.080103210547,16447977819.195623
2025-04-01 18:04:48.858,1919.0977529636732,16299860256.554594
2025-04-01 19:04:36.935,1908.4314274579497,16070470198.56112
2025-04-01 20:05:35.873,1907.8208961792222,15881779311.035217
2025-04-01 21:04:39.698,1913.0430168760602,15874322788.375141
2025-04-01 22:04:29.932,1914.7794310100774,16045310558.983692
2025-04-01 23:04:46.701,1911.025610098203,16082358575.458101
2025-04-02 00:04:50.481,1905.2233086975891,16005037424.423508
2025-04-02 01:04:43.987,1890.2107077969895,15725691073.294182
2025-04-02 02:04:56.510,1892.783323179335,14490315977.408386
2025-04-02 03:04:56.763,1879.444750400493,15979628023.911434
2025-04-02 04:09:41.295,1879.1527431829038,15837660150.165731
2025-04-02 05:04:41.414,1879.35532558259,15836753706.519089
2025-04-02 06:04:30.484,1857.3829360824607,16226947139.914595
2025-04-02 07:04:48.300,1855.6818789598317,16095775859.529844
2025-04-02 08:04:34.753,1864.5252551219953,15804519335.76702
2025-04-02 09:04:43.493,1868.482212285354,15401978195.118282
2025-04-02 10:04:53.172,1878.857289347552,15233078066.467773
2025-04-02 11:02:36.843,1872.4132593899963,15155828725.676397
2025-04-02 12:09:29.471,1869.8649819585182,14905220041.985123
2025-04-02 13:09:29.694,1867.4145513972999,14896853530.863968
2025-04-02 14:04:58.614,1875.0794677980916,15143081934.933525
2025-04-02 15:06:28.851,1877.1374570730986,14434668469.30329
2025-04-02 16:00:36.523,1899.4314497616717,12580824580.903486
2025-04-02 17:04:37.336,1903.8194757676895,15437764616.78745
2025-04-02 18:06:31.582,1891.9671176331137,16154097049.914133
2025-04-02 19:04:54.764,1898.359056875244,16203648302.235514
2025-04-02 20:04:35.647,1907.1408902562132,16249532741.853844
2025-04-02 21:05:09.091,1881.2172158459427,18120710164.31455
2025-04-02 22:04:57.059,1863.6766556181367,21373301219.35929
2025-04-02 23:05:00.995,1795.5748762177618,22503991920.492573
2025-04-03 00:02:00.654,1794.3683914039525,23465663455.39089
2025-04-03 01:04:56.876,1816.5091013045444,24734287345.864292
2025-04-03 02:04:49.593,1827.4578927979758,25023414592.25013
2025-04-03 03:03:07.212,1830.8063646865826,24579981328.52227
2025-04-03 04:04:31.978,1823.325571076304,25367043523.61106
2025-04-03 05:04:25.674,1836.106579701171,25418870558.579643
2025-04-03 06:04:25.908,1825.4954183623831,24602143392.689266
2025-04-03 07:04:36.241,1815.6189283635465,25239939617.822926
2025-04-03 08:04:56.190,1816.0341869652436,25264905847.506756
2025-04-03 09:04:53.727,1821.8229447628194,25257248802.796104
2025-04-03 10:04:58.308,1811.9454547836854,23910836491.989857
2025-04-03 11:04:34.690,1793.5161488096996,24928702509.636425
2025-04-03 12:04:32.157,1794.355617448642,25215058368.930016
2025-04-03 13:05:53.836,1759.6429397904747,25916678171.12327
2025-04-03 14:09:20.143,1778.4072418684216,27283969066.196465
2025-04-03 15:04:59.079,1758.4202382008777,28084443667.12494
2025-04-03 16:09:42.771,1788.6929487652849,25968600710.719097
2025-04-03 17:04:49.282,1773.7304465877012,23523263768.120235
2025-04-03 18:04:56.244,1777.2948421028518,25043784725.895382
2025-04-03 19:04:23.435,1787.3014591882675,23357294477.927776
2025-04-03 20:00:51.343,1785.5732635581007,25176051956.29589
2025-04-03 21:04:54.835,1798.4133174894575,20379526537.48418
2025-04-03 22:04:30.136,1809.3311945113205,20384430381.025948
2025-04-03 23:04:41.332,1811.3080479312866,18392352463.481407
2025-04-04 00:05:42.144,1816.778141222716,16717748825.139719
2025-04-04 01:04:38.628,1810.2108329804782,16793420962.916775
2025-04-04 02:04:47.823,1796.2549690029655,16767703678.42802
2025-04-04 03:04:39.419,1790.2152033964596,16426351954.206985
2025-04-04 04:04:41.434,1792.0557495471533,16549933260.046906
2025-04-04 05:03:39.956,1786.3041837283981,16511406062.51971
2025-04-04 06:07:57.026,1804.7458060517372,16666922681.208538
2025-04-04 07:04:33.153,1800.7182087305052,15968489173.302267
2025-04-04 08:04:47.337,1819.26515723935,16178418532.78298
2025-04-04 09:04:32.489,1827.5945877548909,16777241483.699953
2025-04-04 10:04:39.210,1831.3864683139946,16757512358.979082
2025-04-04 11:04:48.928,1784.5597333187225,15610053217.572653
2025-04-04 12:02:18.754,1786.09764839746,17545370355.674984
2025-04-04 13:09:35.034,1797.8511395587539,17364035367.408348
2025-04-04 14:09:29.964,1796.888925199396,16701318537.468588
2025-04-04 15:09:34.787,1804.963948836221,17432988186.933037
2025-04-04 16:04:59.206,1794.9736288077643,17604845551.58293
2025-04-04 17:04:55.362,1797.062447494226,18110026822.823284
2025-04-04 18:04:37.033,1822.4400553622188,18503219780.392906
2025-04-04 19:04:51.587,1805.1571281947615,19393755482.179565
2025-04-04 20:04:41.170,1811.5014364967367,19589668894.595413
2025-04-04 21:06:14.600,1822.3780657123782,18611910397.202023
2025-04-04 22:04:52.366,1818.0398321561038,19785398586.51518
2025-04-04 23:04:46.813,1819.51137614555,19614878447.16773
2025-04-05 00:06:41.999,1812.8636402718714,19394869619.89526
2025-04-05 01:09:36.108,1822.9654232307414,17543204116.6498
2025-04-05 02:04:50.454,1819.5936705575245,18890281391.99473
2025-04-05 03:02:51.839,1815.860451984037,18200478024.904232
2025-04-05 04:04:55.868,1809.9871992560159,17888898496.592506
2025-04-05 05:04:44.320,1808.663361680511,17723727289.47673
2025-04-05 06:04:43.497,1809.801015819122,17486767974.25323
2025-04-05 07:04:46.716,1807.7390191347956,17435986915.000973
2025-04-05 08:04:42.946,1812.3059331693933,17040861566.869081
